"RepoName","WorkTitle","Category","Subcategory","RelativeHtmlPath","PublicPageURL","ImageCount","LocalMissingImageCount","HeroImageURL","Status","Message"
"Animals","Waylone Wolf","canines-and-felines","wolves","Sketches\canines-and-felines\wolves\waylone-wolf\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/canines-and-felines/wolves/waylone-wolf/index.html","33","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Canines%20and%20felines/Wolves/Waylone%20Delusionville%20Pilot%20front%20ORIGINAL.jpg","OK","Ready."
"Animals","Wolf Boy","canines-and-felines","wolves","Sketches\canines-and-felines\wolves\wolf-boy\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/canines-and-felines/wolves/wolf-boy/index.html","2","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Canines%20and%20felines/Wolves/Wolf%20Boy%20B%26W.jpg","OK","Ready."
"Animals","Wolf Boy 2","canines-and-felines","wolves","Sketches\canines-and-felines\wolves\wolf-boy-2\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/canines-and-felines/wolves/wolf-boy-2/index.html","3","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Canines%20and%20felines/Wolves/Wolf%20Boy%202%20ORIGINAL.jpg","OK","Ready."
"Animals","Wolf Family Icon","canines-and-felines","wolves","Sketches\canines-and-felines\wolves\wolf-family-icon\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/canines-and-felines/wolves/wolf-family-icon/index.html","3","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Canines%20and%20felines/Wolves/Wolf%20Family%20Icon%20ORIGINAL.jpg","OK","Ready."
"Animals","Wolf Fetus","canines-and-felines","wolves","Sketches\canines-and-felines\wolves\wolf-fetus\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/canines-and-felines/wolves/wolf-fetus/index.html","3","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Canines%20and%20felines/Wolves/Wolf%20Fetus%20ORIGINAL.jpg","OK","Ready."
"Animals","Wolf House - Canine Corner","canines-and-felines","wolves","Sketches\canines-and-felines\wolves\wolf-house-canine-corner\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/canines-and-felines/wolves/wolf-house-canine-corner/index.html","3","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Canines%20and%20felines/Wolves/Wolf%20House%20-%20Canine%20Corner%20ORIGINAL.jpg","OK","Ready."
"Animals","Wolf With Banjo","canines-and-felines","wolves","Sketches\canines-and-felines\wolves\wolf-with-banjo\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/canines-and-felines/wolves/wolf-with-banjo/index.html","3","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Canines%20and%20felines/Wolves/Wolf%20With%20Banjo%20ORIGINAL.jpg","OK","Ready."
"Animals","Wolf With Mouth Full of Rabbbit","canines-and-felines","wolves","Sketches\canines-and-felines\wolves\wolf-with-mouth-full-of-rabbbit\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/canines-and-felines/wolves/wolf-with-mouth-full-of-rabbbit/index.html","3","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Canines%20and%20felines/Wolves/Wolf%20With%20Mouth%20Full%20of%20Rabbbit%20ORIGINAL.jpg","OK","Ready."
"Animals","Bee Plug","insects","insects","Sketches\insects\bee-plug\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/insects/bee-plug/index.html","3","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Insects/Bee%20Plug%20ORIGINAL.jpg","OK","Ready."
"Animals","Stinging Bee","insects","insects","Sketches\insects\stinging-bee\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/insects/stinging-bee/index.html","4","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Insects/Stinging%20Bee%20ORIGINAL.jpg","OK","Ready."
"Animals","Ate Bit Monkey","monkeys","monkeys","Sketches\monkeys\ate-bit-monkey\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/monkeys/ate-bit-monkey/index.html","3","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Monkeys/Ate%20Bit%20Monkey%20ORIGINAL.jpg","OK","Ready."
"Animals","Fotograph, Record, Report More Evil","monkeys","monkeys","Sketches\monkeys\fotograph-record-report-more-evil\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/monkeys/fotograph-record-report-more-evil/index.html","2","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Monkeys/Fotograph%2C%20Record%2C%20Report%20More%20Evil%20ORIGINAL%202.jpg","OK","Ready."
"Animals","Gorilla Grin 3","monkeys","monkeys","Sketches\monkeys\gorilla-grin-3\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/monkeys/gorilla-grin-3/index.html","8","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Monkeys/Gorilla%20Grin%203%20head%20ORIGINAL.jpg","OK","Ready."
"Animals","Hearmour Evil","monkeys","monkeys","Sketches\monkeys\hearmour-evil\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/monkeys/hearmour-evil/index.html","6","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Monkeys/Hearmour%20Evil%20version%202%20ORIGINAL.jpg","OK","Ready."
"Animals","Monkey Claus","monkeys","monkeys","Sketches\monkeys\monkey-claus\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/monkeys/monkey-claus/index.html","2","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Monkeys/Monkey%20Claus%20B%26W.jpg","OK","Ready."
"Animals","Monkey Joe","monkeys","monkeys","Sketches\monkeys\monkey-joe\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/monkeys/monkey-joe/index.html","9","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Monkeys/Monkey%20Joe%20back%20ORIGINAL.jpg","OK","Ready."
"Animals","Monkey Kong","monkeys","monkeys","Sketches\monkeys\monkey-kong\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/monkeys/monkey-kong/index.html","3","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Monkeys/Monkey%20Kong%20ORIGINAL.jpg","OK","Ready."
"Animals","Monkey Mary","monkeys","monkeys","Sketches\monkeys\monkey-mary\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/monkeys/monkey-mary/index.html","7","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Monkeys/Monkey%20Mary%20back%20ORIGINAL.jpg","OK","Ready."
"Animals","Monkey Messiah","monkeys","monkeys","Sketches\monkeys\monkey-messiah\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/monkeys/monkey-messiah/index.html","11","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Monkeys/Monkey%20Messiah%20drawing%20left%20side%20ORIGINAL.jpg","OK","Ready."
"Animals","Monkeys Family Icon","monkeys","monkeys","Sketches\monkeys\monkeys-family-icon\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/monkeys/monkeys-family-icon/index.html","1","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Monkeys/Monkeys%20family%20icon%20COLOR.jpg","OK","Ready."
"Animals","Monkey Triplets","monkeys","monkeys","Sketches\monkeys\monkey-triplets\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/monkeys/monkey-triplets/index.html","1","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Monkeys/Monkey%20Triplets%20ORIGINAL.jpg","OK","Ready."
"Animals","Queen Kong","monkeys","monkeys","Sketches\monkeys\queen-kong\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/monkeys/queen-kong/index.html","2","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Monkeys/Queen%20Kong%20ORIGINAL.jpg","OK","Ready."
"Animals","Queen Kong 2","monkeys","monkeys","Sketches\monkeys\queen-kong-2\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/monkeys/queen-kong-2/index.html","1","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Monkeys/Queen%20Kong%202%20ORIGINAL.jpg","OK","Ready."
"Animals","Seymour Evil","monkeys","monkeys","Sketches\monkeys\seymour-evil\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/monkeys/seymour-evil/index.html","6","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Monkeys/See%20More%20Evil%20version%202%20side%20ORIGINAL.jpg","OK","Ready."
"Animals","Shriner Monkey","monkeys","monkeys","Sketches\monkeys\shriner-monkey\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/monkeys/shriner-monkey/index.html","2","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Monkeys/Shriner%20Monkey%20ORIGINAL.jpg","OK","Ready."
"Animals","Speakmour Evil","monkeys","monkeys","Sketches\monkeys\speakmour-evil\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/monkeys/speakmour-evil/index.html","5","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Monkeys/Speakmour%20Evil%20back%20COLOR.jpg","OK","Ready."
"Animals","Croc Wild","reptiles","alligators","Sketches\reptiles\alligators\croc-wild\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/alligators/croc-wild/index.html","2","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/alligators/Croc%20Wild%20ORIGINAL%20COLOR.jpg","OK","Ready."
"Animals","Paulpop Chameleon","reptiles","chameleons","Sketches\reptiles\chameleons\paulpop-chameleon\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/chameleons/paulpop-chameleon/index.html","8","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Chameleons/Paulpop%20Chameleon%20back%20ORIGINAL.jpg","OK","Ready."
"Animals","Dino Egg","reptiles","dinosaurs","Sketches\reptiles\dinosaurs\dino-egg\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/dinosaurs/dino-egg/index.html","2","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Dinosaurs/Dino%20Egg%20ORIGINAL.jpg","OK","Ready."
"Animals","Dino Extension Cord","reptiles","dinosaurs","Sketches\reptiles\dinosaurs\dino-extension-cord\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/dinosaurs/dino-extension-cord/index.html","2","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Dinosaurs/Dino%20Extension%20Cord%20B%26W.jpg","OK","Ready."
"Animals","Dinosaur Senior","reptiles","dinosaurs","Sketches\reptiles\dinosaurs\dinosaur-senior\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/dinosaurs/dinosaur-senior/index.html","3","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Dinosaurs/Dinosaur%20Senior%20ORIGINAL.jpg","OK","Ready."
"Animals","Dinosaur Senior outline","reptiles","dinosaurs","Sketches\reptiles\dinosaurs\dinosaur-senior-outline\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/dinosaurs/dinosaur-senior-outline/index.html","1","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Dinosaurs/Dinosaur%20Senior%20outline%20B%26W.jpg","OK","Ready."
"Animals","Splatter Saurus","reptiles","dinosaurs","Sketches\reptiles\dinosaurs\splatter-saurus\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/dinosaurs/splatter-saurus/index.html","2","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Dinosaurs/Splatter%20Saurus%20ORIGINAL.jpg","OK","Ready."
"Animals","Staples Pigeon Dinosaur","reptiles","dinosaurs","Sketches\reptiles\dinosaurs\staples-pigeon-dinosaur\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/dinosaurs/staples-pigeon-dinosaur/index.html","1","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Dinosaurs/Staples%20Pigeon%20Dinosaur%20ORIGINAL.jpg","OK","Ready."
"Animals","Stegasaurus Monarch","reptiles","dinosaurs","Sketches\reptiles\dinosaurs\stegasaurus-monarch\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/dinosaurs/stegasaurus-monarch/index.html","2","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Dinosaurs/Stegasaurus%20Monarch%20B%26W.jpg","OK","Ready."
"Animals","Triceraturtle","reptiles","dinosaurs","Sketches\reptiles\dinosaurs\triceraturtle\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/dinosaurs/triceraturtle/index.html","3","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Dinosaurs/Triceraturtle%20ORIGINAL.jpg","OK","Ready."
"Animals","Tyrannosaurus Dick","reptiles","dinosaurs","Sketches\reptiles\dinosaurs\tyrannosaurus-dick\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/dinosaurs/tyrannosaurus-dick/index.html","1","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Dinosaurs/Tyrannosaurus%20Dick%20ORIGINAL.jpg","OK","Ready."
"Animals","Poultry Rex Family Icon","reptiles","poultry-rex","Sketches\reptiles\poultry-rex\poultry-rex-family-icon\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/poultry-rex/poultry-rex-family-icon/index.html","1","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Poultry%20Rex/Poultry%20Rex%20Family%20Icon%20COLOR.jpg","OK","Ready."
"Animals","T Cell","reptiles","poultry-rex","Sketches\reptiles\poultry-rex\t-cell\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/poultry-rex/t-cell/index.html","4","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Poultry%20Rex/T%20Cell%20ORIGINAL.jpg","OK","Ready."
"Animals","Terrible T","reptiles","poultry-rex","Sketches\reptiles\poultry-rex\terrible-t\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/poultry-rex/terrible-t/index.html","5","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Poultry%20Rex/Terrible%20T%20front%20ORIGINAL.jpg","OK","Ready."
"Animals","Terror Chicken","reptiles","poultry-rex","Sketches\reptiles\poultry-rex\terror-chicken\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/poultry-rex/terror-chicken/index.html","4","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Poultry%20Rex/Terror%20Chicken%20ORIGINAL%2014x17%20in.jpg","OK","Ready."
"Animals","Tit Tot Hatch","reptiles","poultry-rex","Sketches\reptiles\poultry-rex\tit-tot-hatch\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/poultry-rex/tit-tot-hatch/index.html","3","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Poultry%20Rex/Tit%20Tot%20Hatch%20ORIGINAL.jpg","OK","Ready."
"Animals","Original Gin","reptiles","snakes","Sketches\reptiles\snakes\original-gin\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/snakes/original-gin/index.html","3","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Snakes/Original%20Gin%20B%26W.jpg","OK","Ready."
"Animals","Snake","reptiles","snakes","Sketches\reptiles\snakes\snake\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/snakes/snake/index.html","4","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Snakes/Snake%201%20ORIGINAL.jpg","OK","Ready."
"Animals","Candy Snapper","reptiles","turtles","Sketches\reptiles\turtles\candy-snapper\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/turtles/candy-snapper/index.html","5","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Turtles/Candy%20Snapper%20Portrait%20ORIGINAL.jpg","OK","Ready."
"Animals","Candy Snapper and House","reptiles","turtles","Sketches\reptiles\turtles\candy-snapper-and-house\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/turtles/candy-snapper-and-house/index.html","3","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Turtles/Candy%20Snapper%20and%20House%20ORIGINAL.jpg","OK","Ready."
"Animals","Delusionville Pilot Slo Mo","reptiles","turtles","Sketches\reptiles\turtles\delusionville-pilot-slo-mo\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/turtles/delusionville-pilot-slo-mo/index.html","5","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Turtles/Delusionville%20Pilot%20Slo%20Mo%201%20ORIGINAL.jpg","OK","Ready."
"Animals","Graham Snapper","reptiles","turtles","Sketches\reptiles\turtles\graham-snapper\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/turtles/graham-snapper/index.html","5","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Turtles/Graham%20Snapper%20portrait%20ORIGINAL.jpg","OK","Ready."
"Animals","Mad Happy Snapper","reptiles","turtles","Sketches\reptiles\turtles\mad-happy-snapper\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/turtles/mad-happy-snapper/index.html","3","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Turtles/Mad%20Happy%20Snapper%20ORIGINAL.jpg","OK","Ready."
"Animals","Slo Moe Hotrod","reptiles","turtles","Sketches\reptiles\turtles\slo-moe-hotrod\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/turtles/slo-moe-hotrod/index.html","3","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Turtles/Slo%20Moe%20Hotrod%20ORIGINAL.jpg","OK","Ready."
"Animals","Slo Mo Snapper","reptiles","turtles","Sketches\reptiles\turtles\slo-mo-snapper\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/turtles/slo-mo-snapper/index.html","36","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Turtles/Slo%20Mo%20Portrait%20ORIGINAL.jpg","OK","Ready."
"Animals","Soda Snapper","reptiles","turtles","Sketches\reptiles\turtles\soda-snapper\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/turtles/soda-snapper/index.html","5","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Turtles/Soda%20Snapper%20ORIGINAL%20COLOR.jpg","OK","Ready."
"Animals","Tupac Turtle","reptiles","turtles","Sketches\reptiles\turtles\tupac-turtle\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/turtles/tupac-turtle/index.html","10","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Turtles/Tupac%20Turtle%20back%20ORIGINAL.jpg","OK","Ready."
"Animals","Turtle Family House - Slum Manor","reptiles","turtles","Sketches\reptiles\turtles\turtle-family-house-slum-manor\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/turtles/turtle-family-house-slum-manor/index.html","3","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Turtles/Turtle%20Family%20House%20-%20Slum%20Manor%20%20B%26W.jpg","OK","Ready."
"Animals","Turtle Family Icon","reptiles","turtles","Sketches\reptiles\turtles\turtle-family-icon\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/turtles/turtle-family-icon/index.html","2","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Turtles/Turtle%20Family%20Icon%20B%26W.jpg","OK","Ready."
"Animals","Turtle Fetus","reptiles","turtles","Sketches\reptiles\turtles\turtle-fetus\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/turtles/turtle-fetus/index.html","3","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Turtles/Turtle%20Fetus%20ORIGINAL.jpg","OK","Ready."
"Animals","Turtle Guernica","reptiles","turtles","Sketches\reptiles\turtles\turtle-guernica\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/turtles/turtle-guernica/index.html","4","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Turtles/Turtle%20Guernica%20left%20side%20B%26W.jpg","OK","Ready."
"Animals","Turtle House","reptiles","turtles","Sketches\reptiles\turtles\turtle-house\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/turtles/turtle-house/index.html","3","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Turtles/Turtle%20House%20ORIGINAL.jpg","OK","Ready."
"Animals","Turtle Lady in Water","reptiles","turtles","Sketches\reptiles\turtles\turtle-lady-in-water\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/turtles/turtle-lady-in-water/index.html","3","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Turtles/Turtle%20Lady%20in%20Water%20ORIGINAL.jpg","OK","Ready."
"Animals","Young Slo Moe","reptiles","turtles","Sketches\reptiles\turtles\young-slo-moe\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/reptiles/turtles/young-slo-moe/index.html","2","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Reptiles/Turtles/Young%20Slo%20Moe%20ORIGINAL.jpg","OK","Ready."
"Animals","Batcat","small-mammals","bats","Sketches\small-mammals\bats\batcat\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/small-mammals/bats/batcat/index.html","2","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Small%20Mammals/bats/Batcat%20ORIGINAL.jpg","OK","Ready."
"Animals","Bat Eye","small-mammals","bats","Sketches\small-mammals\bats\bat-eye\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/small-mammals/bats/bat-eye/index.html","3","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Small%20Mammals/bats/Bat%20Eye%20ORIGINAL.jpg","OK","Ready."
"Animals","Bats Family Icon","small-mammals","bats","Sketches\small-mammals\bats\bats-family-icon\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/small-mammals/bats/bats-family-icon/index.html","4","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Small%20Mammals/bats/Bats%20Family%20Icon%20ORIGINAL.jpg","OK","Ready."
"Animals","Batsignal","small-mammals","bats","Sketches\small-mammals\bats\batsignal\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/small-mammals/bats/batsignal/index.html","1","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Small%20Mammals/bats/Batsignal%20ORIGINAL.jpg","OK","Ready."
"Animals","Fat Cat Bat","small-mammals","bats","Sketches\small-mammals\bats\fat-cat-bat\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/small-mammals/bats/fat-cat-bat/index.html","2","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Small%20Mammals/bats/Fat%20Cat%20Bat%20COLOR%202.jpg","OK","Ready."
"Animals","Hell Bat","small-mammals","bats","Sketches\small-mammals\bats\hell-bat\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/small-mammals/bats/hell-bat/index.html","2","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Small%20Mammals/bats/Hell%20Bat%20B%26W.jpg","OK","Ready."
"Animals","Bon Liar","small-mammals","fact-ferrets","Sketches\small-mammals\fact-ferrets\bon-liar\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/small-mammals/fact-ferrets/bon-liar/index.html","3","1","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Small%20Mammals/fact%20ferrets/Bon%20Liar%20B%26W.jpg","REVIEW","Some local image references were not found."
"Animals","Fact Ferret Family Icon","small-mammals","fact-ferrets","Sketches\small-mammals\fact-ferrets\fact-ferret-family-icon\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/small-mammals/fact-ferrets/fact-ferret-family-icon/index.html","1","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Small%20Mammals/fact%20ferrets/Fact%20Ferret%20Family%20Icon%20COLOR.jpg","OK","Ready."
"Animals","Farrah Fact Ferret","small-mammals","fact-ferrets","Sketches\small-mammals\fact-ferrets\farrah-fact-ferret\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/small-mammals/fact-ferrets/farrah-fact-ferret/index.html","4","1","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Small%20Mammals/fact%20ferrets/Farrah%20Fact%20Ferret%20ORIGINAL.jpg","REVIEW","Some local image references were not found."
"Animals","Fun Fact Ferret","small-mammals","fact-ferrets","Sketches\small-mammals\fact-ferrets\fun-fact-ferret\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/small-mammals/fact-ferrets/fun-fact-ferret/index.html","4","1","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Small%20Mammals/fact%20ferrets/Fun%20Fact%20Ferret%20ORIGINAL.jpg","REVIEW","Some local image references were not found."
"Animals","Hocus Focus","small-mammals","fact-ferrets","Sketches\small-mammals\fact-ferrets\hocus-focus\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/small-mammals/fact-ferrets/hocus-focus/index.html","4","1","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Small%20Mammals/fact%20ferrets/Hocus%20Focus%20ORIGINAL.jpg","REVIEW","Some local image references were not found."
"Animals","Parrot Ferret","small-mammals","fact-ferrets","Sketches\small-mammals\fact-ferrets\parrot-ferret\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/small-mammals/fact-ferrets/parrot-ferret/index.html","3","0","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Small%20Mammals/fact%20ferrets/Parrot%20Ferret%20ORIGINAL.jpg","OK","Ready."
"Animals","Slow Learner Sleuth","small-mammals","fact-ferrets","Sketches\small-mammals\fact-ferrets\slow-learner-sleuth\index.html","https://ronenglish-archive.github.io/ron-english-sketches-animals/Sketches/small-mammals/fact-ferrets/slow-learner-sleuth/index.html","3","1","https://ronenglish-archive.github.io/ron-english-sketches-animals/images/Sketches/Small%20Mammals/fact%20ferrets/Slow%20Learner%20Sleuth%20B%26W.jpg","REVIEW","Some local image references were not found."
